-0.9168033946311631,-4.500416254950323
-0.914582717526482,-4.603133971850271
-0.9102740681826518,-4.713709959774988
-0.9039470742217439,-4.8242392649015375
-0.8976788946585135,-4.966388385319815
-0.8874992806698003,-5.132159001610557
-0.8755844807946573,-5.337407704217791
-0.867821583848821,-5.471605188014968
-0.8601950133631941,-5.605802671812148
-0.8490399238140167,-5.763621651481789
-0.8363731276856132,-5.953013763644992
-0.825833405489707,-6.079212928022906
-0.8105343011574142,-6.213176997829249
-0.7973612814051894,-6.3471877504337595
-0.7830356081936678,-6.457436958771309
-0.7706833302551725,-6.559827896084091
-0.7572096553662675,-6.654267196775775
-0.7412937603241261,-6.764423039516988
-0.7259513713131227,-6.858768974612337
-0.7124533037066545,-6.953161592505853
-0.6955236053149747,-7.055319115827802
-0.6792291749874888,-7.157476639149751
-0.6635333991781067,-7.243824254825834
-0.6483851515698298,-7.330171870501918
-0.6315504102583986,-7.408521166758735
-0.614287515995235,-7.486823780217385
-0.5997246252426791,-7.557314805449438
-0.5886195888746144,-7.6042310176071926
-0.5719980669162918,-7.674581994444747
-0.5710380853367383,-7.682440265469513
-0.5707512587189498,-8.283216756012354
-0.5631629529256035,-8.322368062741681
-0.5520252571370534,-8.377142545924201
-0.5384957964178145,-8.439681934535155
-0.5271083997927644,-8.478599827273646
-0.514328952453651,-8.525329308238735
-0.5019180456809185,-8.564153835380893
-0.4882765217834635,-8.587075089280852
-0.4781273378090951,-8.602278120550546
-0.4682158864022483,-8.601671244174376
-0.46000533238286145,-8.593252779571607
-0.45340458103647663,-8.577022726742241
-0.446908326456132,-8.54498276626701
