-1.805114894620985,-5.2269326683291775
-1.7926669732294602,-5.376558603491271
-1.7805659201254018,-5.46134663341646
-1.7698040902699557,-5.476309226932669
-1.7588087059684927,-5.43142144638404
-1.7490488686793366,-5.366583541147133
-1.7390317479218123,-5.316708229426434
-1.729701754691404,-5.311720698254364
-1.721020145079093,-5.351620947630924
-1.7125086863155232,-5.401496259351621
-1.7041608368312904,-5.451371571072318
-1.6963976701707608,-5.46134663341646
-1.6883510283257248,-5.456359102244389
-1.6812756383009413,-5.46134663341646
-1.6739076004334512,-5.486284289276808
-1.667061834032367,-5.541147132169577
-1.6603223047254811,-5.620947630922693
-1.6540733554484799,-5.71072319201995
-1.6475309134309262,-5.760598503740648
-1.6414620708239624,-5.7705735660847886
-1.6351055163724997,-5.71072319201995
-1.6295730277725387,-5.610972568578553
-1.623748370715755,-5.476309226932669
-1.6183578031819454,-5.386533665835412
-1.6130333251873452,-5.3715710723192025
-1.6077733357955104,-5.366583541147133
-1.6025762915455797,-5.3366583541147135
-1.5977811933486876,-5.316708229426434
-1.5930384607652588,-5.351620947630924
-1.58801378672276,-5.4064837905236915
-1.58337596786067,-5.4064837905236915
-1.5787871532843791,-5.3366583541147135
-1.5745690937802346,-5.291770573566085
-1.569433252915327,-5.356608478802993
-1.5659372667479285,-5.561097256857857
-1.5612149170453762,-5.740648379052369
-1.5571633424404236,-5.72069825436409
-1.5531492162701026,-5.576059850374065
-1.5491718526028144,-5.491271820448878
-1.5500864780343768,-4.9875311720698265
-1.5461369382123795,-4.9925187032418945
-1.5425228162575335,-5.002493765586035
-1.5386411621843648,-5.0124688279301735
-1.5353835681171812,-5.017456359102245
-1.5318574771756532,-5.032418952618454
-1.528650185458213,-5.032418952618454
-1.5248900365849059,-5.037406483790523
-1.5214477901738892,-5.042394014962594
-1.5183161874204005,-5.042394014962594
-1.5149254520555129,-5.042394014962594
-1.5115609847558051,-5.037406483790523
-1.5087770362361939,-5.037406483790523
-1.50518437924526,-5.037406483790523
-1.5024408800275841,-5.032418952618454
-1.4991713954627368,-5.022443890274316
-1.4961958376994433,-5.0074812967581055
-1.4932405282435246,-4.9925187032418945
-1.4903051933819933,-4.972568578553616
-1.48738956491463,-4.957605985037407
-1.4842310456697998,-4.9326683291770586
-1.4813557782906557,-4.897755610972569
-1.4790173638244033,-4.857855361596012
-1.4761762955295366,-4.7930174563591015
-1.4736095358009855,-4.6982543640897765
