-1.1669224554160849,-3.9848054919908464
-1.1626388876219922,-4.063585049580474
-1.1627622327907963,-4.133638443935928
-1.158519303691378,-4.2124180015255535
-1.1521563866127034,-4.286803966437834
-1.1375847680743068,-4.4136689549961865
-1.1254664383251747,-4.518657513348589
-1.1097900729884813,-4.641128909229597
-1.094620360768725,-4.737330282227309
-1.0799499414415292,-4.824774980930587
-1.062251886894014,-4.912189168573608
-1.0419126921438,-5.008329519450801
-1.0192968434188119,-5.095682684973302
-1.0008010857951337,-5.165553012967201
-0.9816080343488345,-5.235408085430969
-0.9577108012779139,-5.31395881006865
-0.9337591040931876,-5.3924942791762005
-0.9160023978593372,-5.4535774218154085
-0.8941773650151266,-5.518977879481312
-0.8756559680998652,-5.575652173913043
-0.853554061859473,-5.636643783371472
-0.834578414006268,-5.688909229595728
-0.8104953393720926,-5.749839816933639
-0.7876713748612065,-5.8020137299771175
-0.7642250968014395,-5.854157131960336
-0.7453286129744736,-5.8976048817696425
-0.724002221112956,-5.940991609458429
-0.7044344096232589,-5.975636918382912
-0.6827847783973908,-6.0102212051868795
-0.6600780620676883,-6.036003051106025
-0.6411362674193963,-6.053089244851257
-0.6242584226282144,-6.07020594965675
-0.608003435049417,-6.069809305873378
-0.5923328876562088,-6.0650343249427925
-0.5783509023482978,-6.055911517925247
-0.5648011664175314,-6.038032036613273
-0.5495052108084284,-6.006956521739132
-0.5357658576397135,-5.9715331807780325
-0.5254801411826886,-5.931823035850496
-0.5164217328061262,-5.883386727688787
-0.5085216294423205,-5.830602593440123
-0.5026843939122347,-5.777879481311975
-0.4969212471567097,-5.716399694889398
-0.4926394632979534,-5.646209000762776
-0.48839458671596425,-5.562883295194506
-0.48465570243118705,-5.488329519450801
-0.4814005407479307,-5.3962776506483605
-0.4777052117173053,-5.277940503432494
